geometryid,geometryacreage,imageid,imagepath,imagedate
7MvdsbiLT1FY1VVFS0cWYV,189389,1038415,L9_025032_20220919_UTM15_GS2,2022-09-19T16:48:10.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,1049958,S2B_T15TXE_20221003_170129_UTM15_GS2,2022-10-03T17:01:29.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,1051710,S2A_T15TXE_20221005_165151_UTM15_GS2,2022-10-05T16:51:51.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,1059989,S2A_T15TXE_20221015_165301_UTM15_GS2,2022-10-15T16:53:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,1076399,S2A_T15TXE_20180611_170652_UTM15_GS2,2018-06-11T00:00:00.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,1076402,S2B_T15TXE_20180616_170224_UTM15_GS2,2018-06-16T00:00:00.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,1107309,L8_025032_20221114_UTM15_GS2,2022-11-14T16:48:24.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,552292,S2A_T15TXE_20210920_170233_UTM15_GS2,2021-09-20T16:50:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,538621,DE00B182P_20210902_UTM15_GS2,2021-09-02T14:05:32.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,537231,S2A_T15TXE_20210831_170234_UTM15_GS2,2021-08-31T16:49:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,537380,DEIMOS1_00B166SM_6_20210829_134928_UTM15_GS2,2021-08-29T08:49:28.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,540372,S2B_T15TXE_20210826_170230_UTM15_GS2,2021-08-26T16:48:39.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,544206,S2A_T15TXE_20210821_170235_UTM15_GS2,2021-08-21T16:49:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,546417,GF6_WFV3_1120133283_20210818_174638_UTM15_GS2,2021-08-18T17:46:38.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,551067,DEIMOS1_00B103SM_1_20210812_135631_UTM15_GS2,2021-08-12T08:56:31.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,545703,RS2_274041_20210810_UTM15_GS2,2021-08-10T05:00:00.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,527658,S2B_T15TXE_20210809_171228_UTM15_GS2,2021-08-09T16:58:49.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,551128,DEIMOS1_00B0F1PM_5_20210809_140915_UTM15_GS2,2021-08-09T09:09:15.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,527995,GF1_WFV3_5804497_20210807_165240_UTM15_GS2,2021-08-07T16:52:40.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,526676,L8_025032_20210807_UTM15_GS2,2021-08-07T16:47:57.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,526584,S2B_T15TXE_20210806_170234_UTM15_GS2,2021-08-06T16:48:39.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,525430,S2A_T15TXE_20210804_171230_UTM15_GS2,2021-08-04T16:59:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,524109,S2A_T15TXE_20210801_170236_UTM15_GS2,2021-08-01T16:49:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,523221,S2B_T15TXE_20210730_171229_UTM15_GS2,2021-07-30T16:58:49.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,519983,S2A_T15TXE_20210722_170236_UTM15_GS2,2021-07-22T16:49:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,519658,L8_025032_20210722_UTM15_GS2,2021-07-22T16:47:49.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,521618,DEIMOS1_00B09BSM_5_20210722_134755_UTM15_GS2,2021-07-22T08:47:55.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,519544,DEIMOS1_00B08FSM_2_20210719_140045_UTM15_GS2,2021-07-19T09:00:45.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,513460,S2B_T15TXE_20210707_170234_UTM15_GS2,2021-07-07T16:48:49.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,513070,L8_025032_20210706_UTM15_GS2,2021-07-06T16:47:45.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,511814,S2A_T15TXE_20210702_170235_UTM15_GS2,2021-07-02T16:49:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,511226,DE00B03E_014150_036250_S_20210628_UTM15_GS2,2021-06-28T13:52:38.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,509742,S2B_T15TXE_20210627_170233_UTM15_GS2,2021-06-27T16:48:39.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,507770,S2A_T15TXE_20210622_170233_UTM15_GS2,2021-06-22T16:49:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,508089,RS2_273041_20210618_UTM15_GS2,2021-06-18T05:00:00.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,505797,S2B_T15TXE_20210617_170233_UTM15_GS2,2021-06-17T16:48:39.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,502838,S2B_T15TXE_20210610_171228_UTM15_GS2,2021-06-10T16:58:49.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,500953,S2A_T15TXE_20210605_171228_UTM15_GS2,2021-06-05T16:58:51.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,500827,GF6_WFV3_1120110475_20210601_174452_UTM15_GS2,2021-06-01T17:44:52.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,500822,GF6_WFV3_1120110477_20210601_174415_UTM15_GS2,2021-06-01T17:44:15.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,500014,DEIMOS1_00AFD2PM_2_20210601_140845_UTM15_GS2,2021-06-01T09:08:45.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,498060,DE00AFBA_006950_021850_S_20210525_UTM15_GS2,2021-05-25T14:05:44.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,496275,S2A_T15TXE_20210523_170233_UTM15_GS2,2021-05-23T16:49:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,496846,DE00AFAE_021350_043200_P_20210522_UTM15_GS2,2021-05-22T14:18:50.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,491989,GF6_WFV1_1120104591_20210510_170918_UTM16_GS2,2021-05-10T17:09:18.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,579614,S2A_T15TXE_20210205_171226_UTM15_GS2,2021-02-05T17:05:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,848704,L9_024032_20220507_UTM15_GS2,2022-05-07T16:41:21.000000
1arBje7ybsvDnU2NCb3Tnj,512931,537547,GF1_WFV4_5846497_20210828_170311_UTM15_GS2,2021-08-28T17:03:11.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,850562,GF6_WFV3_1120207710_20220507_173518_UTM15_GS2,2022-05-07T17:35:18.000000
mKigFuQqnFXMR4p3q3ye8,295152,588827,L8_028030_20220103_UTM15_GS2,2022-01-03T17:05:50.000000
mKigFuQqnFXMR4p3q3ye8,295152,588832,L8_028030_20220119_UTM15_GS2,2022-01-19T17:05:47.000000
mKigFuQqnFXMR4p3q3ye8,295152,841950,S2A_T15TUJ_20220427_173138_UTM15_GS2,2022-04-27T17:19:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,849060,S2A_T15TUJ_20220507_173137_UTM15_GS2,2022-05-07T17:19:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,593834,L9_028030_20220228_UTM15_GS2,2022-02-28T17:05:37.000000
mKigFuQqnFXMR4p3q3ye8,295152,591316,L8_028030_20220220_UTM15_GS2,2022-02-20T17:05:37.000000
mKigFuQqnFXMR4p3q3ye8,295152,1042238,L9_028030_20220924_UTM15_GS2,2022-09-24T17:05:56.000000
mKigFuQqnFXMR4p3q3ye8,295152,852914,S2B_T15TUJ_20220512_173131_UTM15_GS2,2022-05-12T17:18:49.000000
1arBje7ybsvDnU2NCb3Tnj,512931,539306,S2B_T15TXE_20210905_170229_UTM15_GS2,2021-09-05T16:48:39.000000
mKigFuQqnFXMR4p3q3ye8,295152,853048,DEIMOS1_00B888PM_3_20220511_132956_UTM15_GS2,2022-05-11T13:29:56.000000
mKigFuQqnFXMR4p3q3ye8,295152,603078,L8_028030_20220308_UTM15_GS2,2022-03-08T17:05:35.000000
mKigFuQqnFXMR4p3q3ye8,295152,603874,S2A_T15TUJ_20220308_173137_UTM15_GS2,2022-03-08T17:21:51.000000
mKigFuQqnFXMR4p3q3ye8,295152,667739,S2B_T15TUJ_20220313_173131_UTM15_GS2,2022-03-13T17:20:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,793142,L8_028030_20220409_UTM15_GS2,2022-04-09T17:05:24.000000
mKigFuQqnFXMR4p3q3ye8,295152,1042636,S2A_T15TUJ_20220924_172051_UTM15_GS2,2022-09-24T17:20:51.000000
mKigFuQqnFXMR4p3q3ye8,295152,956055,S2B_T15TUJ_20220830_171859_UTM15_GS2,2022-08-30T17:18:59.000000
mKigFuQqnFXMR4p3q3ye8,295152,861934,L9_028030_20220519_UTM15_GS2,2022-05-19T17:05:06.000000
mKigFuQqnFXMR4p3q3ye8,295152,867085,GF6_WFV1_1120212387_20220523_172538_UTM15_GS2,2022-05-23T17:25:38.000000
mKigFuQqnFXMR4p3q3ye8,295152,867442,L8_028030_20220527_UTM15_GS2,2022-05-27T17:05:31.000000
mKigFuQqnFXMR4p3q3ye8,295152,867636,S2A_T15TUJ_20220527_173140_UTM15_GS2,2022-05-27T17:19:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,867840,GF6_WFV3_1120212709_20220524_174849_UTM15_GS2,2022-05-24T17:48:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,919776,GF1_WFV3_6603896_20220718_164624_UTM15_GS2,2022-07-18T16:46:24.000000
mKigFuQqnFXMR4p3q3ye8,295152,870105,DEIMOS1_00B8F0SM_6_20220528_132115_UTM15_GS2,2022-05-28T13:21:15.000000
mKigFuQqnFXMR4p3q3ye8,295152,460172,L8_028030_20201129_UTM15_GS2,2020-11-29T17:05:56.000000
mKigFuQqnFXMR4p3q3ye8,295152,445729,L8_028030_20201012_UTM15_GS2,2020-10-12T22:05:56.000000
mKigFuQqnFXMR4p3q3ye8,295152,447614,RS2_271038_20201011_UTM15_GS2,2020-10-11T10:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,433770,L8_028030_20200910_UTM15_GS2,2020-09-10T22:05:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,424764,DE00AA34S_20200817_UTM15_GS2,2020-08-17T14:49:10.000000
mKigFuQqnFXMR4p3q3ye8,295152,423533,DE00AA21_000000_016150_P_20200814_UTM14_GS2,2020-08-14T15:01:50.000000
mKigFuQqnFXMR4p3q3ye8,295152,422221,DE00AA18_000000_021910_S_20200813_UTM15_GS2,2020-08-13T14:33:43.000000
mKigFuQqnFXMR4p3q3ye8,295152,420102,L8_028030_20200809_UTM15_GS2,2020-08-09T17:05:34.000000
mKigFuQqnFXMR4p3q3ye8,295152,420805,AL1B_AB000BCC_003_MUL_20200805_UTM15_GS2,2020-08-05T16:03:22.000000
mKigFuQqnFXMR4p3q3ye8,295152,418465,DE00A9CE_014810_037800_P_20200803_UTM15_GS2,2020-08-03T14:43:31.000000
mKigFuQqnFXMR4p3q3ye8,295152,415928,AL1B_AB000BBA_001_MUL_20200728_UTM15_GS2,2020-07-28T16:03:14.000000
mKigFuQqnFXMR4p3q3ye8,295152,414022,L8_028030_20200724_UTM15_GS2,2020-07-24T17:05:31.000000
mKigFuQqnFXMR4p3q3ye8,295152,412078,GF1_WFV4_4936687_20200719_174553_UTM15_GS2,2020-07-19T17:45:53.000000
mKigFuQqnFXMR4p3q3ye8,295152,406077,L8_028030_20200708_UTM15_GS2,2020-07-08T17:05:26.000000
mKigFuQqnFXMR4p3q3ye8,295152,406821,GF1_WFV1_4906996_20200705_170614_UTM15_GS2,2020-07-05T17:06:14.000000
mKigFuQqnFXMR4p3q3ye8,295152,405206,GF6_WFV1_1120011076_20200625_172530_UTM15_GS2,2020-06-25T17:25:30.000000
mKigFuQqnFXMR4p3q3ye8,295152,400461,DE00A88B_000000_020000_P_20200623_UTM15_GS2,2020-06-23T14:51:37.000000
mKigFuQqnFXMR4p3q3ye8,295152,398141,GF1_WFV4_4875965_20200616_174222_UTM15_GS2,2020-06-16T17:42:22.000000
mKigFuQqnFXMR4p3q3ye8,295152,388373,DE00A84AS_20200523_UTM15_GS2,2020-05-23T14:50:15.000000
mKigFuQqnFXMR4p3q3ye8,295152,385156,DE00A7F5P_20200513_UTM15_GS2,2020-05-13T14:59:13.000000
mKigFuQqnFXMR4p3q3ye8,295152,347536,S2A_T15TUJ_20191119_173134_UTM15_GS2,2019-11-19T11:26:21.000000
mKigFuQqnFXMR4p3q3ye8,295152,340450,L8_028030_20191026_UTM15_GS2,2019-10-26T17:05:59.000000
mKigFuQqnFXMR4p3q3ye8,295152,328091,L8_028030_20190924_UTM15_GS2,2019-09-24T17:05:55.000000
mKigFuQqnFXMR4p3q3ye8,295152,322464,S2A_T15TUJ_20190910_173131_UTM15_GS2,2019-09-10T17:19:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,314505,L8_028030_20190823_UTM15_GS2,2019-08-23T17:05:46.000000
mKigFuQqnFXMR4p3q3ye8,295152,315835,DE00A219_000000_018250_P_20190823_UTM15_GS2,2019-08-23T15:22:59.000000
mKigFuQqnFXMR4p3q3ye8,295152,315830,UK02_SL6_22P_1T_20190822T134859_20190822T134949_DMC_0_20190822_UTM15_GS2,2019-08-22T13:49:24.000000
mKigFuQqnFXMR4p3q3ye8,295152,313967,DE00A1F4S_20190819_UTM15_GS2,2019-08-19T15:07:44.000000
mKigFuQqnFXMR4p3q3ye8,295152,313670,UK02_SL6_22S_1T_20190818T133043_20190818T133133_DMC_0_20190818_UTM15_GS2,2019-08-18T13:31:08.000000
mKigFuQqnFXMR4p3q3ye8,295152,307544,L8_028030_20190807_UTM15_GS2,2019-08-07T17:05:41.000000
mKigFuQqnFXMR4p3q3ye8,295152,302051,S2B_T15TUJ_20190727_173141_UTM15_GS2,2019-07-27T17:19:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,299634,L8_028030_20190722_UTM15_GS2,2019-07-22T17:05:35.000000
mKigFuQqnFXMR4p3q3ye8,295152,297033,UK02_SL6_22P_1T_20190713T135719_20190713T135809_DMC_0_20190713_UTM14_GS2,2019-07-13T13:57:44.000000
mKigFuQqnFXMR4p3q3ye8,295152,292556,L8_028030_20190706_UTM15_GS2,2019-07-06T17:05:31.000000
mKigFuQqnFXMR4p3q3ye8,295152,290184,DE00A05D_000000_016500_P_20190629_UTM15_GS2,2019-06-29T15:23:26.000000
mKigFuQqnFXMR4p3q3ye8,295152,291948,UK02_SL6_22P_1T_20190619T134305_20190619T134355_DMC_0_20190619_UTM15_GS2,2019-06-19T13:43:30.000000
mKigFuQqnFXMR4p3q3ye8,295152,291946,UK02_SL6_22S_1T_20190619T134305_20190619T134355_DMC_0_20190619_UTM14_GS2,2019-06-19T13:43:30.000000
mKigFuQqnFXMR4p3q3ye8,295152,285558,GF1_WFV1_4063167_20190617_012958_UTM15_GS2,2019-06-17T01:29:58.000000
mKigFuQqnFXMR4p3q3ye8,295152,281197,S2A_T15TUJ_20190612_173136_UTM15_GS2,2019-06-12T17:19:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,282094,DE009F8B_015500_039600_P_20190609_UTM14_GS2,2019-06-09T15:40:34.000000
mKigFuQqnFXMR4p3q3ye8,295152,277446,S2A_T15TUJ_20190602_173135_UTM15_GS2,2019-06-02T17:19:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,277580,UK02_SL6_22S_1T_20190530T134702_20190530T134752_DMC_0_20190530_UTM14_GS2,2019-05-30T13:47:27.000000
mKigFuQqnFXMR4p3q3ye8,295152,274592,DE009F03P_20190526_UTM15_GS2,2019-05-26T15:34:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,285040,UK02_SL6_22S_1T_20190526T132858_20190526T132948_DMC_0_20190526_UTM15_GS2,2019-05-26T13:29:23.000000
mKigFuQqnFXMR4p3q3ye8,295152,274767,UK02_SL6_22S_1T_20190523T133825_20190523T133915_DMC_0_20190523_UTM15_GS2,2019-05-23T13:38:50.000000
mKigFuQqnFXMR4p3q3ye8,295152,271288,DE009EB2_021000_034000_P_20190516_UTM14_GS2,2019-05-16T15:42:03.000000
mKigFuQqnFXMR4p3q3ye8,295152,270467,UK02_SL6_22S_1T_20190510T135059_20190510T135149_DMC_0_20190510_UTM15_GS2,2019-05-10T13:51:24.000000
mKigFuQqnFXMR4p3q3ye8,295152,264474,S2A_T15TUJ_20190503_173137_UTM15_GS2,2019-05-03T17:19:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,264458,L8_028030_20190503_UTM15_GS2,2019-05-03T17:05:02.000000
mKigFuQqnFXMR4p3q3ye8,295152,270605,UK02_SL6_22S_1T_20190426T133358_20190426T133448_DMC_0_20190426_UTM15_GS2,2019-04-26T13:34:23.000000
mKigFuQqnFXMR4p3q3ye8,295152,268974,DE009DE6P_20190425_UTM15_GS2,2019-04-25T15:30:17.000000
mKigFuQqnFXMR4p3q3ye8,295152,270627,UK02_SL6_22S_1T_20190420T135411_20190420T135501_DMC_0_20190420_UTM14_GS2,2019-04-20T13:54:36.000000
mKigFuQqnFXMR4p3q3ye8,295152,232399,L8_028030_20181124_UTM15_GS2,2018-11-24T17:05:31.000000
mKigFuQqnFXMR4p3q3ye8,295152,225917,S2B_T15TUJ_20181027_172127_UTM15_GS2,2018-10-27T17:14:19.000000
mKigFuQqnFXMR4p3q3ye8,295152,224757,L8_028030_20181023_UTM15_GS2,2018-10-23T17:05:29.000000
mKigFuQqnFXMR4p3q3ye8,295152,204250,UK02_SL6_22S_1T_20180829T141218_20180829T141309_DMC_0_20180829_UTM15_GS2,2018-08-29T14:12:43.000000
mKigFuQqnFXMR4p3q3ye8,295152,203227,DE009798P_20180825_UTM15_GS2,2018-08-25T15:52:14.000000
mKigFuQqnFXMR4p3q3ye8,295152,202145,UK02_SL6_22P_1T_20180823T143222_20180823T143312_DMC_0_20180823_UTM15_GS2,2018-08-23T14:32:47.000000
mKigFuQqnFXMR4p3q3ye8,295152,201167,DE009774S_20180821_UTM15_GS2,2018-08-21T15:36:12.000000
mKigFuQqnFXMR4p3q3ye8,295152,200310,DE009759S_20180818_UTM15_GS2,2018-08-18T15:48:38.000000
mKigFuQqnFXMR4p3q3ye8,295152,199225,UK02_SL6_22S_1T_20180816T142335_20180816T142425_DMC_0_20180816_UTM14_GS2,2018-08-16T14:24:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,360146,DE009734_000000_013450_S_20180814_UTM15_GS2,2018-08-14T15:33:11.000000
mKigFuQqnFXMR4p3q3ye8,295152,197530,DE00971C_000000_014650_P_20180811_UTM15_GS2,2018-08-11T15:45:22.000000
mKigFuQqnFXMR4p3q3ye8,295152,185993,UK02_SL6_22P_1T_20180717T142746_20180717T142836_DMC_0_20180717_UTM15_GS2,2018-07-17T14:28:11.000000
mKigFuQqnFXMR4p3q3ye8,295152,178491,L8_028030_20180703_UTM15_GS2,2018-07-03T17:04:40.000000
mKigFuQqnFXMR4p3q3ye8,295152,178355,DE00955F_028500_043200_S_20180701_UTM15_GS2,2018-07-01T15:49:41.000000
mKigFuQqnFXMR4p3q3ye8,295152,177914,DE009535_017750_036000_P_20180628_UTM14_GS2,2018-06-28T16:02:13.000000
mKigFuQqnFXMR4p3q3ye8,295152,172837,U2FF8EF0_015000_030499_S_20180613_UTM15_GS2,2018-06-13T14:14:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,169288,DE00942A_019550_039600_P_20180607_UTM15_GS2,2018-06-07T15:50:16.000000
mKigFuQqnFXMR4p3q3ye8,295152,168131,DE00940E_000000_014650_P_20180604_UTM15_GS2,2018-06-04T16:02:07.000000
mKigFuQqnFXMR4p3q3ye8,295152,166472,L8_028030_20180601_UTM15_GS2,2018-06-01T17:04:23.000000
mKigFuQqnFXMR4p3q3ye8,295152,165045,UK02_SL6_22S_1T_20180528T143433_20180528T143523_DMC_0_20180528_UTM15_GS2,2018-05-28T14:34:58.000000
mKigFuQqnFXMR4p3q3ye8,295152,358809,DE009393S_20180521_UTM14_GS2,2018-05-21T20:55:05.000000
mKigFuQqnFXMR4p3q3ye8,295152,360086,DE009393S_20180521_UTM14_GS2,2018-05-21T15:55:05.000000
mKigFuQqnFXMR4p3q3ye8,295152,161260,DE00936E_018500_037800_S_20180517_UTM15_GS2,2018-05-17T15:38:28.000000
mKigFuQqnFXMR4p3q3ye8,295152,165023,L8_028030_20180516_UTM15_GS2,2018-05-16T17:04:35.000000
mKigFuQqnFXMR4p3q3ye8,295152,156249,U2FF8DBE_015000_030499_S_20180504_UTM15_GS2,2018-05-04T14:18:47.000000
mKigFuQqnFXMR4p3q3ye8,295152,154752,U2FF8D9E_030000_045499_S_20180428_UTM15_GS2,2018-04-28T14:39:13.000000
mKigFuQqnFXMR4p3q3ye8,295152,154751,U2FF8D9E_030000_045499_P_20180428_UTM15_GS2,2018-04-28T14:39:13.000000
mKigFuQqnFXMR4p3q3ye8,295152,153517,DE009277_000000_018250_S_20180423_UTM15_GS2,2018-04-23T15:38:40.000000
mKigFuQqnFXMR4p3q3ye8,295152,149128,L8_028030_20180329_UTM15_GS2,2018-03-29T17:05:04.000000
mKigFuQqnFXMR4p3q3ye8,295152,146399,L8_028030_20180313_UTM15_GS2,2018-03-13T17:05:10.000000
mKigFuQqnFXMR4p3q3ye8,295152,133067,L8_028030_20171121_UTM15_GS2,2017-11-21T17:05:48.000000
mKigFuQqnFXMR4p3q3ye8,295152,128451,S2B_T15TUJ_20171025_053059_UTM15_GS2,2017-10-25T17:30:59.000000
mKigFuQqnFXMR4p3q3ye8,295152,127854,L8_028030_20171020_UTM15_GS2,2017-10-20T17:05:54.000000
mKigFuQqnFXMR4p3q3ye8,295152,124697,L8_028030_20171004_UTM15_GS2,2017-10-04T17:05:51.000000
mKigFuQqnFXMR4p3q3ye8,295152,116581,L8_028030_20170817_UTM15_GS2,2017-08-17T17:05:39.000000
mKigFuQqnFXMR4p3q3ye8,295152,114882,UK02_SL6_22S_1T_20170811T150644_20170811T150734_DMC_0_20170811_UTM14_GS2,2017-08-11T15:07:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,114741,DE008B8FS_20170810_UTM15_GS2,2017-08-10T16:06:52.000000
mKigFuQqnFXMR4p3q3ye8,295152,113839,UK02_SL6_22S_1T_20170804T145701_20170804T145751_DMC_0_20170804_UTM15_GS2,2017-08-04T14:57:26.000000
mKigFuQqnFXMR4p3q3ye8,295152,112070,DE008AFE_026150_039600_S_20170727_UTM15_GS2,2017-07-27T15:57:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,110014,UK02_SL6_22P_1T_20170719T151736_20170719T151826_DMC_0_20170719_UTM13_GS2,2017-07-19T15:18:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,109399,DE008A8D_023750_036000_S_20170717_UTM15_GS2,2017-07-17T16:04:51.000000
mKigFuQqnFXMR4p3q3ye8,295152,109183,L8_028030_20170716_UTM15_GS2,2017-07-16T17:05:26.000000
mKigFuQqnFXMR4p3q3ye8,295152,107494,UK02_SL6_22P_1T_20170702T150935_20170702T151025_DMC_0_20170702_UTM15_GS2,2017-07-02T15:10:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,107156,L8_028030_20170630_UTM15_GS2,2017-06-30T17:05:22.000000
mKigFuQqnFXMR4p3q3ye8,295152,106599,UK02_SL6_22P_1T_20170626T152918_20170626T153008_DMC_0_20170626_UTM14_GS2,2017-06-26T15:29:43.000000
mKigFuQqnFXMR4p3q3ye8,295152,106125,DE008986P_20170623_UTM15_GS2,2017-06-23T16:04:17.000000
mKigFuQqnFXMR4p3q3ye8,295152,104319,L8_028030_20170614_UTM15_GS2,2017-06-14T12:05:18.000000
mKigFuQqnFXMR4p3q3ye8,295152,134484,UK02_SL6_22P_1T_20170612T151113_20170612T151203_DMC_0_20170612_UTM15_GS2,2017-06-12T15:11:38.000000
mKigFuQqnFXMR4p3q3ye8,295152,101561,DE0088C3_027250_041400_S_20170606_UTM14_GS2,2017-06-06T16:07:07.000000
mKigFuQqnFXMR4p3q3ye8,295152,100664,DE008893S_20170602_UTM15_GS2,2017-06-02T15:51:15.000000
mKigFuQqnFXMR4p3q3ye8,295152,96404,S2A_T15TUJ_20170513_052301_UTM15_GS2,2017-05-13T12:23:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,99800,L8_028030_20170513_UTM15_GS2,2017-05-13T12:05:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,91679,L8_028030_20170411_UTM15_GS2,2017-04-11T12:05:05.000000
mKigFuQqnFXMR4p3q3ye8,295152,74882,S2A_T15TUJ_20161005_052403_UTM15_GS2,2016-10-05T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,71940,S2A_T15TUJ_20160922_051709_UTM15_GS2,2016-09-22T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,92030,L8_028030_20160814_UTM15_GS2,2016-08-14T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,76156,L8_028030_20160814_UTM15_GS2_FP3_OM_YPM,2016-08-14T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,95242,UK02_SL6_22P_1T_20160807T155343_20160807T155433_DMC_0_20160807_UTM14_GS2,2016-08-07T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,76306,UK02_SL6_22P_1T_20160807T155343_20160807T155433_DMC_0_20160807_UTM14_GS2_FP3_OM_YPM,2016-08-07T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,95244,UK02_SL6_22S_1T_20160806T152355_20160806T152445_DMC_0_20160806_UTM15_GS2,2016-08-06T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,76349,UK02_SL6_22S_1T_20160806T152355_20160806T152445_DMC_0_20160806_UTM15_GS2_FP3_OM_YPM,2016-08-06T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,76144,DE007C9BP_20160806_UTM15_GS2_FP3_OM_YPM,2016-08-06T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,63630,DE007C9BP_20160806_UTM15_GS2,2016-08-06T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,92009,L8_028030_20160729_UTM15_GS2,2016-07-29T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,67506,DE007BABP_20160717_UTM15_GS2_FP3_OM_YPM,2016-07-17T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,58246,DE007BABP_20160717_UTM15_GS2,2016-07-17T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,94702,DE007B0D_017930_036360_S_20160703_UTM14_GS2,2016-07-03T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,65443,DE007B0D_017930_036360_S_20160703_UTM14_GS2_FP3_OM_YPM,2016-07-03T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,65857,UK02_SL6_22S_1T_20160627T152428_20160627T152518_DMC_0_20160627_UTM15_GS2_FP3_OM_YPM,2016-06-27T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,56284,UK02_SL6_22S_1T_20160627T152428_20160627T152518_DMC_0_20160627_UTM15_GS2,2016-06-27T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,94695,DE007A93S_20160622_UTM15_GS2,2016-06-22T00:00:00.000000
